band,point,freq_Hz,amplitude_dBuV
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",169,49433.333333333336,-0.5947399
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",170,49666.66666666667,-2.989493
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",171,49900.0,1.280441
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",172,50133.333333333336,1.280441
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",173,50366.66666666667,1.195708
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",174,50600.0,1.280441
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",175,50833.333333333336,0.1085463
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",176,51066.66666666667,0.3933516
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",177,51300.0,-2.454806
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",178,51533.333333333336,0.01150025
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",179,51766.66666666667,-0.914507
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",180,52000.0,-1.02376
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",181,52233.333333333336,1.280441
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",182,52466.66666666667,1.93016
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",183,52700.0,-0.7000259
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",184,52933.333333333336,-1.134405
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",185,53166.66666666667,-0.7000259
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",186,53400.0,0.2045241
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",187,53633.333333333336,-0.3879175
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",188,53866.66666666667,-0.4907229
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",189,54100.0,0.2045241
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",190,54333.333333333336,-0.2863312
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",191,54566.66666666667,-1.709843
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",192,54800.0,-3.559256
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",193,55033.333333333336,0.299453
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",194,55266.66666666667,0.9364032
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",195,55500.0,-0.2863312
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",196,55733.333333333336,0.01150025
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",197,55966.66666666667,1.195708
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",198,56200.0,-0.4907229
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",199,56433.333333333336,0.299453
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",200,56666.66666666667,-0.2863312
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",201,56900.0,-0.2863312
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",202,57133.333333333336,-2.326126
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",203,57366.66666666667,-1.829653
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",204,57600.0,1.447477
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",205,57833.333333333336,1.447477
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",206,58066.66666666667,-3.269702
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",207,58300.0,-0.914507
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",208,58533.333333333336,-2.718029
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",209,58766.66666666667,-1.591664
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",210,59000.0,-1.829653
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",211,59233.333333333336,-1.134405
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",212,59466.66666666667,-1.360036
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",213,59700.0,-1.475077
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",214,59933.333333333336,-2.199317
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",215,60166.66666666667,-2.326126
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",216,60400.0,0.6691169
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",217,60633.333333333336,0.6691169
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",218,60866.66666666667,-1.951132
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",219,61100.0,-1.709843
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",220,61333.333333333336,-0.2863312
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",221,61566.66666666667,-1.591664
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",222,61800.0,-2.989493
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",223,62033.333333333336,-3.269702
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",224,62266.66666666667,-2.454806
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",225,62500.0,-0.7000259
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",226,62733.333333333336,-1.246491
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",227,62966.66666666667,-4.490787
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",228,63200.0,-2.074347
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",229,63433.333333333336,-3.269702
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",230,63666.66666666667,-1.360036
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",231,63900.0,-1.246491
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",232,64133.333333333336,-3.413277
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",233,64366.66666666667,-1.829653
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",234,64600.0,-2.326126
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",235,64833.333333333336,-0.7000259
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",236,65066.66666666667,-3.269702
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",237,65300.0,-1.951132
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",238,65533.333333333336,-2.074347
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",239,65766.66666666667,-0.5947399
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",240,66000.0,-1.134405
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",241,66233.33333333334,-2.852707
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",242,66466.66666666667,-2.074347
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",243,66700.0,-2.454806
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",244,66933.33333333334,0.6691169
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",245,67166.66666666667,-3.858805
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",246,67400.0,-1.709843
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",247,67633.33333333334,-2.454806
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",248,67866.66666666667,-2.454806
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",249,68100.0,-1.591664
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",250,68333.33333333334,-3.707733
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",251,68566.66666666667,-4.656229
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",252,68800.0,-4.824896
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",253,69033.33333333334,-1.475077
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",254,69266.66666666667,-1.591664
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",255,69500.0,-1.709843
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",256,69733.33333333334,-1.475077
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",257,69966.66666666667,-3.269702
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",258,70200.0,-2.852707
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",259,70433.33333333334,-1.709843
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",260,70666.66666666667,-1.709843
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",261,70900.0,-1.591664
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",262,71133.33333333334,-0.914507
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",263,71366.66666666667,-3.128472
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",264,71600.0,-1.246491
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",265,71833.33333333334,-1.475077
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",266,72066.66666666667,-1.951132
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",267,72300.0,-3.269702
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",268,72533.33333333334,-1.02376
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",269,72766.66666666667,-2.585421
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",270,73000.0,-2.585421
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",271,73233.33333333334,-2.585421
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",272,73466.66666666667,-4.012538
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",273,73700.0,-3.559256
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",274,73933.33333333334,-3.559256
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",275,74166.66666666667,-2.199317
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",276,74400.0,-1.360036
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",277,74633.33333333334,-1.360036
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",278,74866.66666666667,-3.559256
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",279,75100.0,-2.326126
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",280,75333.33333333334,-4.012538
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",281,75566.66666666667,-3.559256
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",282,75800.0,-5.721141
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",283,76033.33333333334,-2.454806
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",284,76266.66666666667,-2.074347
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",285,76500.0,-2.326126
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",286,76733.33333333334,-2.074347
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",287,76966.66666666667,-2.326126
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",288,77200.0,-0.5947399
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",289,77433.33333333334,-2.454806
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",290,77666.66666666667,-4.490787
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",291,77900.0,-1.829653
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",292,78133.33333333334,-1.591664
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",293,78366.66666666667,-2.454806
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",294,78600.0,-0.5947399
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",295,78833.33333333334,-3.269702
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",296,79066.66666666667,-1.829653
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",297,79300.0,-2.718029
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",298,79533.33333333334,-2.326126
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",299,79766.66666666667,-2.326126
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",300,80000.0,-4.012538
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",301,80233.33333333334,-4.012538
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",302,80466.66666666667,-2.718029
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",303,80700.0,-0.3879175
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",304,80933.33333333334,-3.559256
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",305,81166.66666666667,-3.128472
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",306,81400.0,-2.852707
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",307,81633.33333333334,-1.709843
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",308,81866.66666666667,-2.074347
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",309,82100.0,-3.413277
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",310,82333.33333333334,-5.351477
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",311,82566.66666666667,-5.172377
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",312,82800.0,-3.269702
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",313,83033.33333333334,-3.707733
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",314,83266.66666666667,-1.02376
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",315,83500.0,-2.199317
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",316,83733.33333333334,-0.7000259
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",317,83966.66666666667,-2.585421
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",318,84200.0,-3.707733
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",319,84433.33333333334,-4.328424
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",320,84666.66666666667,-4.490787
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",321,84900.0,-6.107245
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",322,85133.33333333334,-3.269702
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",323,85366.66666666667,-4.490787
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",324,85600.0,-4.169045
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",325,85833.33333333334,-2.989493
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",326,86066.66666666667,-2.852707
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",327,86300.0,-2.852707
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",328,86533.33333333334,-2.989493
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",329,86766.66666666667,-2.199317
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",330,87000.0,-3.858805
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",331,87233.33333333334,-3.858805
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",332,87466.66666666667,-2.585421
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",333,87700.0,-4.824896
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",334,87933.33333333334,-2.989493
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",335,88166.66666666667,-3.269702
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",336,88400.0,-3.413277
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",337,88633.33333333334,-0.4907229
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",338,88866.66666666667,-2.326126
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",339,89100.0,-3.128472
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",340,89333.33333333334,-2.326126
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",341,89566.66666666667,-3.413277
"{'label': '10 kHz - 150 kHz', 'start_hz': 10000, 'stop_hz': 150000, 'rbw_hz': 200, 'ref_level': 20}",342,89800.0,-2.852707
